1,0.1,0.084,0.028,0.182,0.088,0.066,0.086,0.014,0.046,0.1,0.062,0.018,0.056,0.068,0.204,0.096,0.068,0.038,0.078,0.082,0.038,0.004,0.02,0.028,0.036,0.014,0.042,0.028,0.002,0.002,0.02,0.002,0,0.002,0.124,0.014,0.012,0.002,0,0.01,0.006,0.004,0,0,0.022,0,0.01,0,0,0.02,0.052,0.032,0,0,0.002,0.034,0.01,0,0,0,0.044,0.012,0.002,0.018,0,0.058,0,0.002,0.01,0.024,0.028,0.05,0.002,0.012,0.004,0.058,0,0,0.04,0.008,0.002,0.002,0.008,0.012,0.006,0,0.002,0.006,0.002,0,0.002,0,0,0,0,0,0,0,0,0.016,0.014,0,0.002,0.004,0.02,0.01,0.02,0.004,0,0.028,0,0.008,0.002,0.024,0.02,0,0.03,0.012,0.028,0.008,0,0.008,0.002,0,0,0,0,0,0.002,0,0,0.002,0,0.018,0.004,0.016,0.106,0.002,0.002,0.002,0,0,0.006,0.002,0,0.05,0.074,0.004,0.008,0.008,0.022,0,0.004,0.008,0,0.004,0.008,0.008,0.004,0.008,0,0.022,0,0.116,0.002,0,0.008,0.018,0.028,0.01,0,0.004,0,0.014,0,0,0.01,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0.012,0.002,0.004,0,0.004,0.014,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0
0.1,1,0.088,0.124,0.074,0.014,0.352,0.112,0.07,0.02,0.024,0.096,0.172,0.05,0.014,0.052,0.132,0.108,0.026,0.012,0.068,0.284,0.076,0.06,0.034,0.01,0.18,0.02,0.024,0.002,0.004,0.016,0.024,0.006,0.002,0.01,0.004,0.002,0.008,0.044,0.048,0.034,0.164,0.004,0.008,0.004,0.11,0.022,0.002,0.012,0.004,0.032,0.03,0.002,0.008,0,0.006,0.004,0.002,0.026,0.018,0.01,0.006,0,0.01,0,0.014,0.002,0.004,0.002,0.002,0,0,0,0,0,0.008,0.008,0,0,0,0.006,0.016,0,0,0,0,0,0,0,0,0.01,0.014,0,0,0,0,0,0,0,0,0.012,0.004,0.002,0.004,0.002,0.014,0.048,0,0.018,0,0.016,0,0.01,0.002,0,0.008,0,0,0.014,0,0.008,0.07,0.006,0,0,0.01,0.002,0.002,0.008,0.014,0.012,0.024,0.002,0,0,0.006,0.022,0,0.004,0.002,0.022,0.014,0.008,0.01,0.002,0.002,0.014,0.006,0,0.004,0.022,0,0.002,0,0.002,0,0.012,0,0.002,0.002,0.004,0.006,0,0.014,0,0,0.024,0,0,0.01,0,0,0,0,0,0.002,0.012,0,0.002,0,0.002,0,0,0,0.002,0.002,0,0,0,0,0.038,0.008,0.002,0,0.012,0.014,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
0.084,0.088,1,0.036,0.068,0.002,0.026,0.668,0.012,0.036,0.006,0.052,0.24,0.06,0.092,0.038,0.014,0.182,0.1,0.024,0.01,0.024,0.05,0.012,0.04,0.004,0.006,0.116,0.02,0.004,0.002,0.016,0.02,0.026,0.024,0.002,0.01,0.014,0.014,0.03,0.006,0.014,0.034,0.002,0.002,0.004,0.022,0.052,0.002,0.014,0.004,0.01,0.028,0.008,0.008,0,0.012,0.006,0.002,0.006,0.002,0.01,0.006,0.006,0.014,0,0.024,0,0.012,0.02,0.002,0,0.002,0.004,0.002,0.002,0.01,0,0.002,0.008,0,0,0,0,0.006,0.004,0,0,0.006,0.008,0,0,0,0,0.002,0,0,0,0,0,0.004,0.026,0.006,0.008,0.024,0,0.036,0.12,0.012,0.008,0,0,0,0.012,0.002,0,0,0.002,0.038,0.026,0.008,0,0.048,0.012,0.008,0,0.002,0,0,0.006,0,0.008,0.024,0,0.03,0,0.036,0.058,0.004,0.004,0.002,0,0.006,0.02,0.004,0,0.006,0.032,0.004,0.006,0,0.03,0.01,0.004,0.016,0.004,0.002,0.022,0.014,0.002,0,0,0.082,0.002,0.084,0.002,0,0.034,0.008,0.006,0,0,0.006,0,0.03,0,0,0.016,0,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0.068,0.006,0,0,0.014,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0.124,0.036,1,0.03,0.02,0.088,0.054,0.296,0.12,0.016,0.082,0.032,0.184,0.046,0.004,0.048,0.028,0.224,0.168,0.056,0.084,0.054,0.226,0.012,0.012,0.056,0.012,0.086,0.016,0.006,0.038,0.04,0.148,0.094,0,0.01,0.008,0.112,0.004,0.004,0.03,0.024,0.046,0.008,0.002,0.008,0.024,0.102,0.072,0.006,0.022,0.008,0.032,0.002,0,0.014,0.016,0.008,0,0.006,0.004,0.008,0.006,0.004,0.004,0.006,0.004,0.022,0.004,0.004,0.002,0.002,0.006,0,0,0.004,0.002,0.016,0,0.002,0.004,0.014,0.01,0,0,0.002,0,0.004,0.002,0.002,0.006,0.024,0,0.002,0.002,0.004,0,0.002,0.002,0,0,0.018,0.05,0.038,0.002,0.002,0.006,0.046,0.024,0,0.002,0,0.02,0.002,0,0,0,0.008,0.002,0,0,0.018,0.062,0,0.002,0,0,0.02,0.006,0.004,0.01,0.022,0.014,0.014,0.002,0.006,0.012,0.014,0.01,0.004,0.006,0.016,0.014,0.006,0,0.026,0.006,0.012,0,0.008,0.002,0,0,0,0.002,0.002,0,0,0.002,0.002,0.026,0.002,0.002,0.002,0.002,0,0.004,0,0.002,0.012,0,0.002,0.002,0.002,0,0.002,0.002,0.012,0,0,0.008,0,0.002,0.002,0.02,0,0,0.002,0,0.002,0.004,0.002,0,0,0.004,0.004,0,0,0.002,0.006,0,0,0.002,0,0.002,0,0.002,0,0,0,0,0
0.182,0.074,0.068,0.03,1,0.082,0.032,0.066,0.034,0.176,0.026,0.014,0.022,0.128,0.292,0.156,0.008,0.012,0.156,0.384,0.056,0.03,0.006,0.014,0.222,0.032,0.03,0.036,0.174,0.022,0,0,0.002,0.01,0.026,0.022,0,0.002,0.012,0.016,0.002,0.008,0.016,0,0.004,0.014,0.01,0.022,0.006,0.052,0.032,0.02,0.008,0.01,0.026,0,0.002,0,0,0.014,0.002,0.002,0.002,0.006,0.02,0,0.006,0.012,0.004,0.012,0,0,0.002,0.002,0.008,0.002,0.002,0.002,0,0.004,0.004,0,0.006,0,0.002,0.002,0.002,0.004,0,0,0.006,0.004,0.002,0,0.004,0,0,0,0,0,0.01,0.034,0.004,0.012,0.02,0,0.024,0.016,0.006,0.018,0,0.002,0,0.012,0.002,0,0,0,0,0.008,0,0.002,0.018,0,0.006,0,0,0.002,0.008,0.01,0,0.002,0.002,0.004,0.012,0,0.01,0.004,0,0.006,0,0,0,0.002,0,0.002,0.014,0.006,0,0.002,0.004,0.022,0,0.002,0.002,0,0,0.004,0.002,0,0.002,0,0.024,0,0.108,0,0,0.006,0.014,0.036,0.006,0,0,0,0.008,0,0,0.022,0,0.002,0.002,0.002,0,0,0,0,0.002,0,0,0,0,0.016,0.01,0.002,0,0.014,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.088,0.014,0.002,0.02,0.082,1,0.01,0.002,0.116,0.108,0.34,0.018,0.004,0.062,0.02,0.08,0.004,0.008,0.05,0.116,0.142,0.012,0.016,0.098,0.018,0.09,0.008,0.01,0.158,0.002,0.026,0,0,0,0.002,0.058,0.002,0,0.01,0.002,0.01,0.012,0.002,0,0,0.032,0,0,0,0.012,0.034,0.006,0,0.052,0.064,0.012,0.002,0,0,0.016,0.004,0.004,0,0,0.002,0.028,0.002,0.068,0.002,0.018,0.004,0,0.058,0.042,0.152,0.074,0.002,0.01,0.008,0.188,0.098,0.014,0.012,0.056,0.06,0.018,0,0.002,0.002,0,0.002,0.012,0.018,0,0.02,0,0,0,0,0,0.022,0.002,0.008,0,0,0,0.002,0.002,0,0.024,0.002,0.002,0.002,0.002,0.03,0.01,0.004,0,0.02,0.018,0,0,0,0,0.012,0.004,0.002,0.002,0.004,0.006,0.002,0.004,0.004,0.004,0.012,0.056,0.002,0,0.022,0.048,0.006,0.004,0.002,0.03,0.058,0.074,0.018,0.002,0.036,0.014,0.002,0.002,0.008,0.004,0.022,0.002,0.002,0,0.016,0.002,0,0.006,0.008,0,0.016,0.006,0,0.002,0.028,0.07,0.002,0.002,0,0,0.014,0,0.004,0,0.006,0,0,0.006,0,0.004,0,0.008,0.002,0,0,0.002,0.002,0.002,0,0.004,0,0.004,0.002,0,0,0,0.006,0,0,0,0,0.004,0,0,0,0,0.002,0.002,0
0.066,0.352,0.026,0.088,0.032,0.01,1,0.048,0.058,0.05,0.038,0.124,0.044,0.052,0.016,0.082,0.202,0.008,0.048,0.036,0.024,0.72,0.138,0.046,0.014,0.002,0.32,0.002,0.028,0,0,0.01,0.016,0.008,0.012,0,0.012,0.004,0.002,0.004,0,0.03,0.034,0.008,0.014,0.05,0.022,0.006,0.006,0.012,0.014,0.092,0.004,0.004,0.004,0.002,0.016,0.002,0,0.024,0,0,0.006,0.006,0.002,0,0,0.002,0,0.002,0,0,0.004,0,0.002,0,0.002,0.002,0,0.002,0,0.018,0.024,0,0,0.002,0.01,0.01,0.002,0.002,0.004,0.01,0.006,0,0.004,0.002,0,0,0,0,0.004,0.02,0.004,0.048,0.042,0.006,0.016,0.004,0.042,0.056,0.002,0.034,0,0.054,0.01,0,0.048,0,0.004,0.002,0,0.014,0.028,0.008,0.002,0,0.02,0.002,0.006,0.008,0.016,0.016,0.036,0.002,0.004,0,0.006,0.006,0.002,0.016,0,0.026,0.016,0.006,0.016,0.002,0.018,0.004,0.002,0.002,0.072,0.004,0,0.002,0,0,0.004,0.002,0,0.004,0.036,0.004,0.002,0,0.004,0.002,0,0.002,0,0,0.01,0,0,0,0.004,0,0.002,0,0,0.002,0,0.004,0.002,0,0,0.004,0.002,0,0,0.002,0.004,0,0,0.002,0,0,0,0,0,0,0.004,0.002,0.002,0,0,0.002,0.002,0,0,0.002,0,0,0
0.086,0.112,0.668,0.054,0.066,0.002,0.048,1,0.006,0.03,0.006,0.068,0.26,0.056,0.06,0.024,0.024,0.232,0.108,0.026,0.014,0.028,0.076,0.006,0.022,0.012,0.018,0.13,0.032,0.008,0,0.014,0.026,0.03,0.02,0.004,0.012,0.014,0.016,0.024,0.006,0.012,0.034,0.002,0.002,0,0.02,0.046,0.004,0.012,0.004,0.01,0.028,0.008,0.006,0,0.02,0.006,0.004,0.004,0,0.012,0.004,0.004,0.02,0,0.03,0,0.008,0.026,0.002,0,0.002,0.002,0.01,0.004,0.01,0,0.002,0.012,0,0.006,0.002,0.002,0.01,0.022,0.004,0.01,0.002,0.004,0,0.006,0,0,0,0,0.002,0.002,0,0,0.002,0.024,0.004,0.01,0.016,0,0.038,0.11,0.01,0.008,0,0,0,0.014,0.002,0,0,0,0.018,0.024,0.006,0,0.052,0.016,0.006,0,0,0,0.002,0.004,0,0.006,0.014,0.002,0.018,0,0.036,0.066,0.004,0,0.002,0.002,0.006,0.024,0,0,0.004,0.042,0.006,0.012,0,0.012,0.006,0.008,0.008,0.008,0,0.022,0.004,0,0,0,0.098,0,0.048,0.002,0,0.056,0,0,0,0,0.014,0,0.012,0,0,0.026,0,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0.054,0.01,0.012,0,0.006,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0.07,0.012,0.296,0.034,0.116,0.058,0.006,1,0.15,0.066,0.042,0.052,0.158,0.012,0.006,0.014,0.054,0.108,0.048,0.016,0.044,0.096,0.674,0.006,0.004,0.014,0,0.198,0.02,0.016,0.014,0.006,0.048,0.006,0.024,0,0,0.114,0,0.004,0.014,0.006,0.028,0.002,0.004,0.004,0.03,0.046,0.046,0.004,0.004,0,0.124,0.034,0.002,0.002,0.002,0.026,0,0.004,0.002,0.002,0.006,0,0.008,0,0.016,0.006,0.002,0.004,0.004,0.004,0.02,0.01,0.006,0,0,0.004,0.002,0.018,0,0.006,0.01,0.002,0,0,0,0,0,0,0,0.014,0,0.004,0,0,0,0,0,0,0,0.004,0.014,0.008,0.002,0.002,0.004,0.01,0.094,0.002,0.002,0.004,0.018,0.028,0.004,0,0.002,0,0.01,0,0.002,0.008,0.012,0,0,0.002,0,0,0,0,0.002,0.014,0,0,0.018,0.008,0,0.044,0.09,0.006,0.008,0.01,0.056,0.028,0.062,0.016,0.02,0.066,0,0.006,0.002,0,0,0,0,0,0,0,0,0.002,0.008,0,0,0.002,0,0,0,0,0,0.01,0,0,0,0,0,0.002,0,0,0,0.002,0.002,0,0,0,0.002,0,0,0,0.004,0,0,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046,0.02,0.036,0.12,0.176,0.108,0.05,0.03,0.15,1,0.026,0.036,0.018,0.21,0.16,0.032,0.008,0.012,0.216,0.33,0.084,0.054,0.036,0.204,0.014,0.006,0.028,0.008,0.372,0.02,0.004,0.002,0.014,0.038,0.06,0.02,0.002,0.004,0.112,0.002,0,0.016,0,0.01,0.004,0.028,0,0.018,0.026,0.066,0.022,0.018,0.002,0.066,0.02,0,0.008,0.002,0.008,0.004,0.002,0,0,0.008,0.004,0.002,0,0.002,0,0.006,0.006,0,0.01,0.006,0.01,0,0,0.004,0.018,0.016,0.006,0,0.008,0.014,0.048,0.032,0.002,0.004,0,0.01,0.004,0.002,0.016,0,0.02,0.004,0.002,0,0,0.002,0.006,0.012,0.004,0.014,0.026,0,0.004,0.004,0.018,0.056,0,0,0.006,0.012,0.016,0,0.004,0.006,0.044,0.012,0.004,0,0,0.002,0.012,0.002,0.002,0,0.004,0.032,0.002,0.002,0,0.006,0.112,0.006,0.012,0.002,0.032,0.012,0.008,0.002,0.004,0.05,0.012,0.004,0.03,0.006,0.018,0.008,0.008,0,0.008,0.012,0.02,0,0,0,0.012,0,0.004,0.006,0,0,0.044,0.002,0,0,0.002,0.004,0.014,0,0.006,0,0.026,0,0,0,0.002,0.002,0,0,0,0,0,0.004,0,0,0,0,0,0.002,0,0.02,0,0.002,0.002,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0
